,"""Nearly Headless"" Nick",Albus Dumbledore,Alecto Carrow,Amelia Bones,Amycus Carrow,Arabella Figg,Argus Filch,Arthur Weasley,Augusta Longbottom,Bartemius Crouch Sr,Bellatrix Lestrange,Blaise Zabini,Cedric Diggory,Charlie Weasley,Cho Chang,Cormac McLaggen,Cornelius Fudge,Dean Thomas,Dennis Creevey,Dirk Cresswell,Dolores Umbridge,Draco Malfoy,Dudley Dursley,Emmeline Vance,Ernie Macmillan,Fenrir Greyback,Filius Flitwick,Fleur Delacour,Frank Bryce,Frank Longbottom,Fred Weasley,Gabrielle Delacour,George Weasley,Ginevra Weasley,Godric Gryffindor,Gregory Goyle Jr,Gregory Goyle Sr,Hannah Abbott,Harry Potter,Helena Ravenclaw,Helga Hufflepuff,Hepzibah Smith,Hermione Granger,Horace Slughorn,Igor Karkaroff,James Potter,Katie Bell,Kingsley Shacklebolt,Lavender Brown,Lee Jordan,Lily Potter,Lord Voldemort,Lucius Malfoy,Luna Lovegood,Madam Malkin,Madam Rosmerta,Marcus Flint,Marietta Edgecombe,Marvolo Gaunt,Mary Cattermole,Mary Riddle,Merope Gaunt,Michael Corner,Minerva McGonagall,Molly Weasley,Morfin Gaunt,Mundungus Fletcher,Narcissa Malfoy,Neville Longbottom,Nymphadora Tonks,Pansy Parkinson,Parvati Patil,Percy Weasley,Peter Pettigrew,Petunia Dursley,Phineas Nigellus Black,Pomona Sprout,Regulus Arcturus Black,Remus Lupin,Rita Skeeter,Romilda Vane,Ronald Weasley,Rubeus Hagrid,Rufus Scrimgeour,Salazar Slytherin,Seamus Finnigan,Severus Snape,Sirius Black,Stan Shunpike,Susan Bones,Sybill Patricia Trelawney,Ted Tonks,Teddy Lupin,Terry Boot,Tom Riddle,Vernon Dursley,Viktor Krum,Vincent Crabbe Jr,Vincent Crabbe Sr,William Weasley,Zacharias Smith
Madam Malkin,0.0,0.2375,0.0,0.0,0.0,0.611111111111,0.452678571429,0.35,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.611111111111,0.0,0.535714285714,0.0,0.0,0.0,0.35,0.0,0.35,0.388888888889,0.0,0.0,0.0,0.0,0.516365783687,0.0,0.725,0.0,0.420249368687,0.288888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.611111111111,0.0,0.0,0.0,0.336998127534,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.387400793651,0.35,0.0,0.0,0.0,0.267857142857,0.0,0.0,0.0,0.35,0.0,0.0,0.45119047619,0.45119047619,0.45119047619,0.0,0.0,0.0,0.438952020202,0.459953703704,0.0,0.0,0.0,0.45,0.45119047619,0.0,0.0,0.0,0.0,0.0,0.0,0.611111111111,0.0,0.0,0.0,0.0,0.25,0.0
Madam Rosmerta,0.0,0.35,0.0,0.0,0.0,0.611111111111,0.452678571429,0.28125,0.0,0.0,0.0,0.0,0.0,0.28125,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.1125,0.0,0.0,0.611111111111,0.0,0.567857142857,0.0,0.0,0.0,0.28125,0.0,0.28125,0.321428571429,0.0,0.0,0.0,0.0,0.529637175325,0.0,0.725,0.0,0.366432178932,0.410185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.611111111111,0.1125,0.0,0.336998127534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.429920634921,0.28125,0.0,0.0,0.1125,0.267857142857,0.0,0.0,0.0,0.28125,0.0,0.0,0.45119047619,0.525595238095,0.45119047619,0.0,0.0,0.0,0.431113215488,0.513055555556,0.0,0.0,0.0,0.45,0.45119047619,0.0,0.0,0.0,0.0,0.0,0.0,0.611111111111,0.0,0.0,0.0,0.0,0.1875,0.0
Marcus Flint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marietta Edgecombe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marvolo Gaunt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.368849206349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.333213550852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52380952381,0.402074475624,0.0,0.0,0.75,0.394624007937,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.34494047619,0.0,0.34494047619,0.75,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.34494047619,0.0,0.0,0.0,0.0,0.75,0.0,0.543303571429,0.0,0.0,0.0,0.0,0.75,0.0
Mary Cattermole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mary Riddle,0.0,0.449467009026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.640969215969,0.0,0.0,0.0,0.0,0.294047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402471001221,0.0,0.0,0.0,0.0,0.0,0.0,0.52380952381,0.0,0.0,0.574537037037,0.0,0.0,0.0,0.630952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305952380952,0.0,0.305952380952,0.0,0.0,0.0,0.0,0.75,0.0,0.2,0.0,0.0,0.305952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.348636355168,0.0,0.0,0.0,0.0,0.0,0.0
Merope Gaunt,0.0,0.371875,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.478637566138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.446636904762,0.0,0.0,0.0,0.0,0.0,0.0,0.402074475624,0.0,0.574537037037,0.0,0.0,0.0,0.75,0.411019510582,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.5,0.0,0.5,0.75,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.563131313131,0.0,0.0,0.0,0.0,0.75,0.0
Michael Corner,0.0,0.529166666667,0.0,0.0,0.0,0.0,0.7,0.3625,0.0,0.0,0.0,0.0,0.0,0.3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194265873016,0.0,0.0,0.0,0.0,0.0,0.725,0.0,0.0,0.3625,0.0,0.3625,0.430185185185,0.0,0.0,0.0,0.0,0.340499751984,0.0,0.0,0.0,0.654692460317,0.417554563492,0.0,0.0,0.0,0.0,0.394047619048,0.0,0.0,0.0,0.194265873016,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3625,0.0,0.0,0.194265873016,0.0,0.0,0.0,0.0,0.3625,0.0,0.0,0.565555555556,0.0,0.565555555556,0.0,0.0,0.0,0.404229024943,0.214285714286,0.358333333333,0.565555555556,0.0,0.465972222222,0.565555555556,0.0,0.0,0.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3625,0.0
Minerva McGonagall,0.0,0.481666666667,0.422817460317,0.0,0.32962962963,0.0,0.0,0.145030864198,0.407792207792,0.0,0.0,0.0,0.0,0.217546296296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525,0.0,0.0,0.0,0.0,0.468531746032,0.0,0.0,0.0,0.217546296296,0.0,0.217546296296,0.082791005291,0.35,0.0,0.0,0.0,0.300271164021,0.0,0.0,0.0,0.146666666667,0.548611111111,0.0,0.3,0.395833333333,0.0,0.0,0.0,0.3,0.6,0.525,0.433333333333,0.387400793651,0.429920634921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217546296296,0.0,0.0,0.525,0.505251723585,0.0,0.0,0.444444444444,0.217546296296,0.0,0.0,0.0,0.473333333333,0.0,0.243209876543,0.0,0.0,0.162256944444,0.366666666667,0.0,0.0,0.0,0.526555555556,0.0,0.0,0.0,0.416666666667,0.0,0.243209876543,0.0,0.0,0.0,0.0,0.0,0.0,0.145030864198,0.0
Molly Weasley,0.0,0.483333333333,0.0,0.0,0.0,0.0,0.0,0.332117073749,0.0,0.0,0.0,0.0,0.0,0.333232855192,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.617593795094,0.0,0.0,0.343286115468,0.0,0.338181137002,0.332978578547,0.0,0.0,0.0,0.0,0.378701676082,0.0,0.0,0.0,0.375458286569,0.0,0.0,0.405808080808,0.211038961039,0.333333333333,0.75,0.0,0.405808080808,0.0,0.3495,0.0,0.35,0.28125,0.0,0.0,0.75,0.0,0.0,0.75,0.3625,0.217546296296,0.0,0.75,0.0,0.25,0.0,0.458055555556,0.0,0.0,0.329835286411,0.0,0.0,0.333333333333,1.0,0.333333333333,0.494871794872,0.0,0.0,0.344739466156,0.48619047619,0.0,0.0,0.0,0.452380952381,0.333333333333,0.0,0.0,0.0,0.458055555556,0.474074074074,0.422077922078,0.0,0.0,0.0,0.0,0.0,0.342700102765,0.0
Morfin Gaunt,0.0,0.291666666667,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.477891156463,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.367858560091,0.0,0.0,0.0,0.0,0.0,0.0,0.394624007937,0.0,0.630952380952,0.411019510582,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.555952380952,0.0,0.555952380952,0.75,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.555952380952,0.0,0.0,0.0,0.0,0.75,0.0,0.637301587302,0.0,0.0,0.0,0.0,0.75,0.0
Mundungus Fletcher,0.0,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286111111111,0.0,0.0,0.0,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.1,0.125,0.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Narcissa Malfoy,0.0,0.375162037037,0.0,0.0,0.0,0.0,0.565,0.25,0.0,0.0,0.4,0.264699074074,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.335483994652,0.0,0.0,0.429761904762,0.282638888889,0.359523809524,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.633333333333,0.418918350168,0.418918350168,0.0,0.402566004909,0.0,0.0,0.0,0.374284865461,0.298062169312,0.0,0.533333333333,0.2,0.0,0.0,0.0,0.533333333333,0.465833333333,0.327729677448,0.0,0.0,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.194265873016,0.525,0.25,0.0,0.0,0.0,0.397619047619,0.0,0.330013888889,0.0,0.25,0.0,0.0,0.38216553288,0.359523809524,0.38216553288,0.0,0.0,0.0,0.38028161075,0.0,0.79375,0.167162698413,0.0,0.350922808012,0.38216553288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36130952381,0.36130952381,0.325,0.0
Neville Longbottom,0.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313056586271,0.0,0.333333333333,0.09375,0.0,0.0,0.0,0.214285714286,0.0,0.607738095238,0.0,0.0,0.0,0.397619047619,0.0,0.0,0.435714285714,0.55,0.535714285714,0.0,0.0,0.252272727273,0.0,0.0,0.0,0.331481481481,0.446878306878,0.0,0.0,0.0,0.338249007937,0.0,0.0,0.0,0.210158730159,0.340625,0.0,0.24,0.0,0.0,0.0,0.0,0.2,0.1,0.397619047619,0.385,0.267857142857,0.267857142857,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.505251723585,0.0,0.0,0.0,0.397619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333333333,0.0,0.0,0.396666666667,0.0,0.0,0.375,0.69375,0.416746031746,0.0,0.0,0.0,0.0,0.0,0.833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.183333333333,0.0
Nymphadora Tonks,0.0,0.198888888889,0.0,0.0,0.0,0.0,0.0,0.458055555556,0.0,0.0,0.0,0.0,0.0,0.458055555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.577248677249,0.0,0.0,0.437268518519,0.0,0.437268518519,0.415046296296,0.0,0.0,0.0,0.0,0.372070707071,0.494444444444,0.0,0.0,0.8,0.0,0.0,0.5,0.0,0.333333333333,0.0,0.0,0.5,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.458055555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.458055555556,0.0,0.0,0.333333333333,0.0,0.333333333333,0.318518518519,0.0,0.0,0.456111111111,0.0,0.0,0.0,0.0,0.266666666667,0.355092592593,0.0,0.0,0.0,0.307182325678,0.347619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.405694444444,0.0
Pansy Parkinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378240740741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.330013888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278888888889,0.278888888889,0.0,0.340518518519,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.330013888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.330013888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326984126984,0.326984126984,0.0,0.0
Parvati Patil,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0962962962963,0.0,0.0,0.0,0.5,0.0,0.0,0.05,0.286111111111,0.0,0.0,0.0,0.0,0.0,0.201750841751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
Percy Weasley,0.0,0.3625,0.0,0.0,0.0,0.0,0.0,0.314833034999,0.0,0.0,0.0,0.0,0.0,0.316749692891,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.617593795094,0.0,0.0,0.328140793875,0.0,0.321747320713,0.317971303445,0.0,0.0,0.0,0.0,0.327784262034,0.0,0.0,0.0,0.341792929293,0.0,0.0,0.405808080808,0.211038961039,0.333333333333,0.75,0.0,0.405808080808,0.0,0.3495,0.0,0.35,0.28125,0.0,0.0,0.75,0.0,0.0,0.75,0.3625,0.217546296296,0.329835286411,0.75,0.0,0.25,0.0,0.458055555556,0.0,0.0,0.0,0.0,0.0,0.340740740741,1.0,0.340740740741,0.480952380952,0.0,0.0,0.327520231156,0.362916666667,0.1,0.0,0.0,0.452380952381,0.340740740741,0.0,0.0,0.0,0.458055555556,0.456666666667,0.422077922078,0.0,0.0,0.0,0.0,0.0,0.323582088688,0.0
Peter Pettigrew,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.362179487179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.362179487179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264503205128,0.362179487179,0.0,0.0,0.0,0.0,0.362179487179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petunia Dursley,0.0,0.464583333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.456018518519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466666666667,0.0,0.466666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.401736111111,0.0,0.0,0.0,0.0,0.0
Phineas Nigellus Black,0.0,0.346164171136,0.0,0.0,0.0,0.0,0.45119047619,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.419225589226,0.0,0.0,0.0,0.379166666667,0.420970332577,0.466666666667,0.45119047619,0.416666666667,0.0,0.0,0.333333333333,0.0,0.0,0.311111111111,0.0,0.333333333333,0.474007936508,0.416666666667,0.0,0.0,0.0,0.416168156787,0.0,0.0,0.0,0.508333333333,0.305216049383,0.0,0.4275,0.0,0.333333333333,0.419047619048,0.0,0.425555555556,0.21994047619,0.416595804989,0.0,0.45119047619,0.45119047619,0.0,0.0,0.34494047619,0.0,0.305952380952,0.5,0.565555555556,0.0,0.333333333333,0.555952380952,0.0,0.38216553288,0.0,0.333333333333,0.0,0.0,0.340740740741,0.0,0.466666666667,0.0,0.45119047619,0.412643105347,0.333333333333,0.379166666667,0.0,0.430555555556,0.391666666667,0.0,0.565555555556,0.0,0.400439814815,0.414098240118,0.0,0.0,0.527777777778,0.333333333333,0.333333333333,0.216666666667,0.203968253968,0.399447383892,0.0,0.0,0.0,0.333333333333,0.0
Pomona Sprout,0.0,0.694444444444,0.0,0.0,0.0,0.0,0.45119047619,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359523809524,0.0,0.0,0.359523809524,0.0,0.435396825397,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.39346031746,0.0,0.0,0.0,0.0,0.465277777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359523809524,0.0,0.45119047619,0.525595238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473333333333,1.0,0.0,0.0,0.359523809524,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.45119047619,0.0,0.45119047619,0.0,0.0,0.0,0.54,0.6,0.0,0.0,0.0,0.346666666667,0.45119047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359523809524,0.359523809524,1.0,0.0
Regulus Arcturus Black,0.0,0.366320192429,0.0,0.0,0.0,0.0,0.45119047619,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.419225589226,0.0,0.0,0.0,0.379166666667,0.420970332577,0.466666666667,0.45119047619,0.416666666667,0.0,0.0,0.333333333333,0.0,0.0,0.311111111111,0.0,0.333333333333,0.474007936508,0.416666666667,0.0,0.0,0.0,0.414490929705,0.0,0.0,0.0,0.508333333333,0.305216049383,0.0,0.4275,0.0,0.333333333333,0.419047619048,0.0,0.425555555556,0.21994047619,0.416595804989,0.0,0.45119047619,0.45119047619,0.0,0.0,0.34494047619,0.0,0.305952380952,0.5,0.565555555556,0.0,0.333333333333,0.555952380952,0.0,0.38216553288,0.0,0.333333333333,0.0,0.0,0.340740740741,0.0,0.466666666667,0.412643105347,0.45119047619,0.0,0.333333333333,0.379166666667,0.0,0.430555555556,0.391666666667,0.0,0.565555555556,0.0,0.400439814815,0.415918113484,0.0,0.0,0.527777777778,0.333333333333,0.333333333333,0.216666666667,0.203968253968,0.365837742504,0.0,0.0,0.0,0.333333333333,0.0
Remus Lupin,0.0,0.05,0.0,0.0,0.32962962963,0.0,0.0,0.420833333333,0.0,0.0,0.0,0.0,0.0,0.480952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391666666667,0.0,0.0,0.503333333333,0.0,0.503333333333,0.488888888889,0.0,0.0,0.0,0.0,0.537207977208,0.0,0.0,0.0,0.566666666667,0.0,0.0,0.0,0.0,0.333333333333,0.75,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.75,0.0,0.243209876543,0.494871794872,0.75,0.0,0.0,0.833333333333,0.318518518519,0.0,0.0,0.480952380952,0.362179487179,0.0,0.333333333333,0.0,0.333333333333,0.0,0.0,0.0,0.479202279202,0.0,0.0,0.0,0.0,0.394871794872,0.347756410256,0.0,0.0,0.0,0.345833333333,0.358367770898,0.0,0.0,0.0,0.0,0.0,0.0,0.460138888889,0.0
Rita Skeeter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379166666667,0.0,0.0,0.0,0.379166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379166666667,0.0,0.379166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romilda Vane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.439583333333,0.0,0.0,0.0,1.0,0.283333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronald Weasley,0.0,0.30612745098,0.0,0.0,0.32962962963,0.0,0.0,0.329449770035,0.0,0.0,0.0,0.0583333333333,0.0,0.330214630756,0.5625,0.582530048077,0.0,0.531156806157,0.609523809524,0.0,0.0,0.357912104236,0.0,0.0,0.22962962963,0.0,0.191666666667,0.512963849016,0.0,0.0,0.342012474315,0.0,0.3310794884,0.342426723529,0.2905,0.272916666667,0.272916666667,0.0,0.377396203577,0.387481481481,0.0,0.0,0.345500598745,0.41263688472,0.0,0.405808080808,0.306709393038,0.333333333333,0.410579859955,0.0,0.405808080808,0.448148148148,0.396029751294,0.520833333333,0.438952020202,0.431113215488,0.0,0.0,0.75,0.0,0.0,0.75,0.404229024943,0.162256944444,0.344739466156,0.75,0.0625,0.38028161075,0.396666666667,0.456111111111,0.5,0.244444444444,0.327520231156,0.0,0.0,0.430555555556,0.54,0.430555555556,0.479202279202,0.0,0.43125,0.0,0.503362268519,0.333333333333,0.292857142857,0.479166666667,0.455158730159,0.366203703704,0.0,0.0,0.527777777778,0.456111111111,0.483908529742,0.422077922078,0.0,0.0,0.719444444444,0.272916666667,0.272916666667,0.332424263494,0.0
