,"""Nearly Headless"" Nick",Aberforth Dumbledore,Alastor Moody,Albus Dumbledore,Alicia Spinnet,Amos Diggory,Angelina Johnson,Antonin Dolohov,Arabella Figg,Argus Filch,Arthur Weasley,Augustus Rookwood,Bartemius Crouch Jr,Bartemius Crouch Sr,Bertha Jorkins,Cedric Diggory,Charlie Weasley,Cho Chang,Colin Creevey,Cornelius Fudge,Cuthbert Binns,Dean Thomas,Dennis Creevey,Draco Malfoy,Dudley Dursley,Ernie Macmillan,Fleur Delacour,Frank Bryce,Frank Longbottom,Fred Weasley,Gabrielle Delacour,George Weasley,Ginevra Weasley,Godric Gryffindor,Hannah Abbott,Harry Potter,Hermione Granger,Igor Karkaroff,James Potter,Justin Finch-Fletchley,Katie Bell,Lavender Brown,Lee Jordan,Lily Potter,Lord Voldemort,Lucius Malfoy,Ludo Bagman,Madam Malkin,Madam Rosmerta,Mary Cattermole,Mary Riddle,Minerva McGonagall,Molly Weasley,Mundungus Fletcher,Narcissa Malfoy,Neville Longbottom,Newt Scamander,Oliver Wood,Olympe Maxime,Padma Patil,Pansy Parkinson,Parvati Patil,Percy Weasley,Peter Pettigrew,Petunia Dursley,Phineas Nigellus Black,Poppy Pomfrey,Regulus Arcturus Black,Remus Lupin,Rita Skeeter,Ronald Weasley,Rubeus Hagrid,Seamus Finnigan,Severus Snape,Sirius Black,Stan Shunpike,Susan Bones,Sybill Patricia Trelawney,Ted Tonks,Tom Riddle,Vernon Dursley,Viktor Krum,Vincent Crabbe Jr,Vincent Crabbe Sr,William Weasley
Peter Pettigrew,0.0,0.407407407407,0.0,0.407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.31875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179861111111,0.179861111111,0.0,0.0,0.0,0.0,0.0,0.0,0.349971627472,0.536111111111,0.0,0.331111111111,0.0,0.0,0.0,0.0,0.331111111111,0.33762345679,0.0,0.0,0.0,0.0,0.0,0.308333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.577142857143,0.0,0.577142857143,0.0,0.0,0.561111111111,0.0,0.0,0.0,0.646285714286,0.0,0.0,0.0,0.0,0.308333333333,0.0,0.0,0.0,0.0,0.0
Petunia Dursley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.491995287698,0.0,0.0,0.0,0.0,0.0,0.491995287698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413624614198,0.0,0.0,0.0,0.0,0.460966435185,0.0,0.451374007937,0.491995287698,0.0,0.0,0.458378226712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.566666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.491995287698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.491995287698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.491995287698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.434301835317,0.0,0.0,0.0,0.491995287698
Phineas Nigellus Black,0.0,0.428472222222,0.716666666667,0.428472222222,0.0,0.0,0.361111111111,0.0,0.0,0.716666666667,0.533134920635,0.0,0.0,0.0,0.0,0.0,0.534325396825,0.0,0.0,0.0,0.0,0.0,0.0,0.615555555556,0.0,0.0,0.342857142857,0.47380952381,0.47380952381,0.567989417989,0.0,0.567989417989,0.567989417989,0.32037037037,0.0,0.479519169873,0.47890625,0.216666666667,0.558333333333,0.0,0.0,0.382380952381,0.0,0.558333333333,0.497222222222,0.615555555556,0.382380952381,0.591666666667,0.591666666667,0.0,0.0,0.383597883598,0.560793650794,0.0,0.615555555556,0.0,0.0,0.0,0.399523809524,0.0,0.0,0.0,0.567989417989,0.577142857143,0.0,0.0,0.591666666667,0.447569475715,0.0,0.311111111111,0.515852347884,0.455870742394,0.0,0.540617283951,0.448389005338,0.0,0.704444444444,0.0,0.0,0.0,0.341666666667,0.517380952381,0.0,0.0,0.534325396825
Poppy Pomfrey,0.0,0.488518518519,0.477407407407,0.407098765432,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.475,0.5,0.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.287962962963,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269602194787,0.269602194787,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.591666666667,0.0,0.591666666667,0.0,0.0,0.333333333333,0.0,0.0,0.288888888889,0.591666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.475,0.0,0.0,0.5
Regulus Arcturus Black,0.0,0.428472222222,0.716666666667,0.428472222222,0.0,0.0,0.361111111111,0.0,0.0,0.716666666667,0.533134920635,0.0,0.0,0.0,0.0,0.0,0.534325396825,0.0,0.0,0.0,0.0,0.0,0.0,0.615555555556,0.0,0.0,0.342857142857,0.47380952381,0.47380952381,0.567989417989,0.0,0.567989417989,0.567989417989,0.32037037037,0.0,0.479519169873,0.47890625,0.216666666667,0.558333333333,0.0,0.0,0.382380952381,0.0,0.558333333333,0.497222222222,0.615555555556,0.382380952381,0.591666666667,0.591666666667,0.0,0.0,0.383597883598,0.560793650794,0.0,0.615555555556,0.0,0.0,0.0,0.399523809524,0.0,0.0,0.0,0.567989417989,0.577142857143,0.0,0.447569475715,0.591666666667,0.0,0.0,0.311111111111,0.515852347884,0.455870742394,0.0,0.540617283951,0.448389005338,0.0,0.704444444444,0.0,0.0,0.0,0.341666666667,0.517380952381,0.0,0.0,0.534325396825
Remus Lupin,0.0,0.0,0.627777777778,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.627777777778,0.0,0.0,0.0,0.0,0.0,0.627777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.627777777778,0.0,0.627777777778,0.627777777778,0.0,0.0,0.688888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.627777777778,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.627777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.627777777778,0.535714285714,0.0,0.535714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.627777777778
Rita Skeeter,0.0,0.616600529101,0.0666666666667,0.64503968254,0.0,0.6,0.0,0.0,0.0,0.0,0.4375,0.0,1.0,0.916666666667,0.0,0.4,0.366666666667,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.34375,0.0,0.34375,0.34375,0.311111111111,0.0,0.332518403497,0.340114379085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.377777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.366666666667,0.0,0.0,0.311111111111,0.0,0.311111111111,0.0,0.0,0.347989417989,0.180357142857,0.0,0.314814814815,0.311111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342857142857
Ronald Weasley,0.480277777778,0.338321458634,0.372024644946,0.338321458634,0.0,0.201851851852,0.269444444444,0.0,0.0,0.0,0.292157329724,0.0,0.435784313725,0.435784313725,0.288888888889,0.0743055555556,0.290929784371,0.0,0.313446969697,0.0,0.0,0.343576388889,0.313446969697,0.298109318996,0.566136188272,0.0,0.307619047619,0.0,0.0,0.291976136723,0.0,0.294097935187,0.296135797205,0.220243055556,0.0,0.335659174329,0.335456650348,0.406349206349,0.568571428571,0.0,0.308630952381,0.225297619048,0.0,0.568571428571,0.4,0.303438712522,0.33068452381,0.43,0.475,0.0,0.0,0.34,0.29234951764,0.0,0.305406746032,0.36755952381,0.0,0.05,0.325132275132,0.192116402116,0.354166666667,0.141360544218,0.285841797193,0.561111111111,0.491995287698,0.515852347884,0.333333333333,0.515852347884,0.627777777778,0.347989417989,0.0,0.386815906252,0.295524691358,0.201842757937,0.498096891534,0.0,0.0,0.340249433107,0.0,0.0,0.286106770833,0.295344190917,0.277976190476,0.277976190476,0.286366245029
Rubeus Hagrid,0.0,0.302252791069,0.244444444444,0.319640151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62380952381,0.133333333333,0.0,0.4,0.0,0.0,1.0,0.4,0.317658068783,0.0,0.0,0.32,0.0,0.0,0.283333333333,0.32,0.283333333333,0.0,0.279166666667,0.0,0.425489818823,0.375227990888,0.527880658436,0.64,0.0,0.263055555556,0.539583333333,0.0,0.64,0.0,0.381447585979,0.383333333333,0.0,0.0,0.0,0.0,0.500434618292,0.0,0.0,0.381447585979,0.0,0.0,0.0,0.359239130435,0.0,0.0,0.0,0.0,0.0,0.0,0.455870742394,0.0,0.455870742394,0.535714285714,0.180357142857,0.386815906252,0.0,0.0,0.535714285714,0.459368640619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230952380952,0.230952380952,0.0
Seamus Finnigan,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.283634052579,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.271234292328,0.0,0.0,0.0,0.0,0.0,0.294444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246875,0.0,0.0,0.0,0.0,0.0,0.198772321429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295524691358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Severus Snape,0.0,0.242904761905,0.27537037037,0.233562271062,0.0,0.0,0.0,0.0,0.0,0.261777777778,0.0,0.0,0.117091836735,0.117091836735,0.0,0.0,0.0,0.325,0.0648148148148,0.211111111111,0.0,0.0,0.0,0.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155555555556,0.0,0.414138537271,0.326498677249,0.369929453263,0.483638583639,0.0,0.0,0.575,0.0,0.483638583639,0.3,0.4625,0.75,0.288888888889,0.288888888889,0.0,0.0,0.101972222222,0.0,0.0,0.4625,0.501136363636,0.0,0.0,0.564285714286,0.0,0.29375,0.0,0.0,0.0,0.0,0.540617283951,0.288888888889,0.540617283951,0.535714285714,0.314814814815,0.201842757937,0.535714285714,0.0,0.0,0.493531279178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sirius Black,0.0,0.438001253133,0.479365079365,0.438001253133,0.0,0.375,0.361111111111,0.0,0.0,0.716666666667,0.464285714286,0.0,0.499107142857,0.443650793651,0.5,0.375,0.465238095238,0.325,0.0,0.0,0.0,0.0,0.0,0.615555555556,0.0,0.0,0.342857142857,0.47380952381,0.47380952381,0.430291005291,0.0,0.430291005291,0.473214285714,0.32037037037,0.0,0.423790210818,0.507717391304,0.418333333333,0.558333333333,0.0,0.0,0.481198412698,0.0,0.558333333333,0.492361111111,0.615555555556,0.364801587302,0.591666666667,0.591666666667,0.0,0.0,0.383597883598,0.49880952381,0.0,0.615555555556,0.486111111111,0.0,0.0,0.399523809524,0.0,0.0,0.0,0.49880952381,0.646285714286,0.0,0.448389005338,0.591666666667,0.448389005338,0.0,0.311111111111,0.498096891534,0.459368640619,0.0,0.493531279178,0.0,0.0,0.827222222222,0.243055555556,0.0,0.0,0.341666666667,0.584206349206,0.0,0.0,0.465238095238
Stan Shunpike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Susan Bones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.704444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.704444444444,0.0,0.704444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.827222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sybill Patricia Trelawney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.553856328856,0.311904761905,0.0,0.0,0.0,0.392857142857,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.486111111111,0.0,0.0,0.0,0.35,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340249433107,0.0,0.0,0.0,0.243055555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ted Tonks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62962962963,0.0,0.0,0.62962962963,0.0,0.0,0.0,0.0,0.62962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom Riddle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253333333333,0.0,0.0,0.0,0.0,0.0,0.202506613757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vernon Dursley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286106770833,0.0,0.35,0.35,0.0,0.0,0.286106770833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.412448489011,0.0,0.0,0.0,0.0,0.286415895062,0.0,0.286415895062,0.286106770833,0.0,0.0,0.41246031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286106770833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293206018519,0.0,0.434301835317,0.341666666667,0.0,0.341666666667,0.0,0.0,0.286106770833,0.0,0.0,0.0,0.341666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286106770833
Viktor Krum,0.0,0.243526785714,0.0,0.243526785714,0.0,0.320833333333,0.0,0.0,0.0,0.0,0.116666666667,0.0,0.30263723545,0.30263723545,0.0,0.30826754386,0.179166666667,0.475,0.0,0.0,0.0,0.0,0.0,0.114814814815,0.0,0.0,0.119466991342,0.0,0.0,0.155555555556,0.0,0.233333333333,0.116666666667,0.0,0.0,0.290790380979,0.418508574759,0.43253968254,0.0,0.0,0.0,0.0,0.384722222222,0.0,0.4,0.153086419753,0.11130952381,0.475,0.475,0.0,0.0,0.0,0.116666666667,0.0,0.114814814815,1.0,0.0,0.0,0.191964285714,0.416666666667,0.0,0.416666666667,0.289351851852,0.0,0.0,0.517380952381,0.475,0.517380952381,0.0,0.0,0.295344190917,0.0,0.0,0.0,0.584206349206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116666666667
Vincent Crabbe Jr,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368090062112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231481481481,0.0,0.0,0.0,0.374166666667,0.48125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.356636904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356636904762,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277976190476,0.230952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416175856307,0.0
Vincent Crabbe Sr,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368090062112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231481481481,0.0,0.0,0.0,0.374166666667,0.48125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.356636904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356636904762,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277976190476,0.230952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416175856307,0.0,0.0
William Weasley,0.0,0.375520833333,0.532046296296,0.375520833333,0.0,0.22962962963,0.0,0.0,0.0,0.0,0.293999060348,0.0,0.683333333333,0.683333333333,0.288888888889,0.0857142857143,0.287648957106,0.0,0.0,0.0,0.0,0.0,0.0,0.278722943723,0.566136188272,0.0,0.375,0.0,0.0,0.292043403176,0.75,0.299077859793,0.295150651887,0.0,0.0,0.345311584459,0.352213907785,0.0,0.541666666667,0.0,0.0,0.2875,0.0,0.541666666667,0.0,0.278722943723,0.254456654457,0.5,0.5,0.0,0.0,0.3125,0.294794960608,0.0,0.274380952381,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.287150039202,0.0,0.491995287698,0.534325396825,0.5,0.534325396825,0.627777777778,0.342857142857,0.286366245029,0.0,0.0,0.0,0.465238095238,0.0,0.0,0.0,0.0,0.0,0.286106770833,0.116666666667,0.0,0.0,0.0
