,"""Nearly Headless"" Nick",Aberforth Dumbledore,Alastor Moody,Albus Dumbledore,Alice Longbottom,Alicia Spinnet,Amelia Bones,Andromeda Tonks,Angelina Johnson,Anthony Goldstein,Antonin Dolohov,Arabella Figg,Argus Filch,Arthur Weasley,Augustus Rookwood,Bartemius Crouch Sr,Bellatrix Lestrange,Cedric Diggory,Charlie Weasley,Cho Chang,Colin Creevey,Cornelius Fudge,Dean Thomas,Dedalus Diggle,Dennis Creevey,Dilys Derwent,Dolores Umbridge,Draco Malfoy,Dudley Dursley,Elphias Doge,Emmeline Vance,Ernie Macmillan,Firenze,Fleur Delacour,Frank Bryce,Frank Longbottom,Fred Weasley,George Weasley,Gilderoy Lockhart,Ginevra Weasley,Godric Gryffindor,Gregory Goyle Jr,Gregory Goyle Sr,Hannah Abbott,Harry Potter,Hermione Granger,James Potter,Justin Finch-Fletchley,Katie Bell,Kingsley Shacklebolt,Lavender Brown,Lee Jordan,Lily Potter,Lord Voldemort,Lucius Malfoy,Luna Lovegood,Madam Malkin,Madam Rosmerta,Mafalda Hopkirk,Marietta Edgecombe,Marjorie Dursley,Mary Cattermole,Mary Riddle,Michael Corner,Millicent Bulstrode,Minerva McGonagall,Molly Weasley,Mundungus Fletcher,Narcissa Malfoy,Neville Longbottom,Newt Scamander,Nymphadora Tonks,Oliver Wood,Olympe Maxime,Padma Patil,Pansy Parkinson,Parvati Patil,Percy Weasley,Peter Pettigrew,Petunia Dursley,Phineas Nigellus Black,Rabastan Lestrange,Regulus Arcturus Black,Remus Lupin,Rita Skeeter,Rodolphus Lestrange,Ronald Weasley,Rubeus Hagrid,Seamus Finnigan,Severus Snape,Sirius Black,Stan Shunpike,Sturgis Podmore,Susan Bones,Sybill Patricia Trelawney,Ted Tonks,Terry Boot,Theodore Nott,Tom Riddle,Vernon Dursley,Viktor Krum,Wilhelmina Grubbly-Plank,William Weasley,Zacharias Smith
Katie Bell,0.0,0.0,0.0,0.0,0.0,0.349581128748,0.0,0.8,0.488296750992,0.462698412698,0.0,0.0,0.0,0.459580498866,0.0,0.0,0.0,0.0,0.459580498866,0.462698412698,0.462698412698,0.0,0.462698412698,0.0,0.462698412698,0.0,0.574074074074,0.358333333333,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.0,0.0,0.431820436508,0.457889822596,0.0,0.40386002886,0.51512345679,0.488541666667,0.488541666667,0.462698412698,0.34860515873,0.52876984127,0.0,0.462698412698,0.0,0.0,0.462698412698,0.446279761905,0.0,0.0,0.358333333333,0.500158730159,0.65,0.65,0.0,0.0,0.0,0.0,0.0,0.441798941799,0.0,0.0,0.459580498866,0.0,0.358333333333,0.453571428571,0.0,0.8,0.3,0.0,0.462698412698,0.0,0.462698412698,0.459580498866,0.0,0.3125,0.0,0.0,0.0,0.308465608466,0.0,0.0,0.405815381708,0.0,0.888888888889,0.0,0.0,0.0,0.0,0.0,0.311111111111,0.8,0.462698412698,0.0,0.0,0.0,0.0,0.0,0.459580498866,0.0
Kingsley Shacklebolt,0.0,0.435802469136,0.524098765432,0.435802469136,0.0,0.0,0.0,0.47224691358,0.0,0.0,0.0,0.0,0.0,0.557534722222,0.333333333333,0.0,0.7,0.0,0.557534722222,0.0,0.0,0.0,0.0,0.433333333333,0.0,0.0,0.169444444444,0.0,0.0,0.433333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.495586419753,0.557534722222,0.0,0.557534722222,0.0,0.0,0.0,0.0,0.371205908289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516666666667,0.516666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.56225308642,0.0,0.0,0.333333333333,0.0,0.522747474747,0.0,0.0,0.0,0.0,0.0,0.545527777778,0.0,0.0,0.433333333333,0.0,0.433333333333,0.5028,0.0,0.0,0.557534722222,0.0,0.0,0.0,0.33150617284,0.0,0.0,0.0,0.0,0.47224691358,0.0,0.0,0.0,0.0,0.0,0.0,0.557534722222,0.0
Lavender Brown,0.268055555556,0.0,0.0,0.0,0.46,0.462698412698,0.0,0.0,0.462698412698,0.462698412698,0.0,0.0,0.0,0.450099206349,0.0,0.0,0.0,0.0,0.450099206349,0.462698412698,0.568849206349,0.0,0.195899470899,0.0,0.568849206349,0.0,0.0,0.0,0.0,0.0,0.0,0.459920634921,0.0,0.0,0.0,0.0,0.565724206349,0.565724206349,0.0,0.316501322751,0.478703703704,0.0,0.0,0.462698412698,0.379317460317,0.22435515873,0.0,0.604232804233,0.462698412698,0.0,0.0,0.608465608466,0.0,0.0,0.0,0.287599206349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.535714285714,0.445899470899,0.0,0.0,0.316496598639,0.0,0.0,0.270833333333,0.0,0.292301587302,0.541666666667,0.301488095238,0.450099206349,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.342757936508,0.8,0.346428571429,0.0,0.6875,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.0,0.0,0.0,0.450099206349,0.0
Lee Jordan,0.0,0.0,0.0,0.0,0.0,0.449437830688,0.0,0.0,0.442807539683,0.462698412698,0.0,0.0,0.0,0.523743386243,0.0,0.0,0.0,0.0,0.523743386243,0.462698412698,0.462698412698,0.0,0.462698412698,0.0,0.462698412698,0.0,0.227272727273,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.0,0.0,0.44347653609,0.463931081545,0.0,0.499325396825,0.586574074074,0.0,0.0,0.462698412698,0.487146100427,0.47984457672,0.0,0.462698412698,0.446279761905,0.0,0.608465608466,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464087301587,0.0,0.0,0.523743386243,0.0,0.0,0.462698412698,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.550158730159,0.523743386243,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.527182539683,0.9,0.0,0.400641025641,0.428125,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.0,0.0,0.0,0.523743386243,0.0
Lily Potter,0.0,0.210582010582,0.383928571429,0.210582010582,0.445138888889,0.0,0.4375,0.0,0.0,0.0,0.547142857143,0.5,0.0,0.441666666667,0.547142857143,0.0,0.224285714286,0.0,0.396875,0.0,0.0,0.588888888889,0.0,0.0,0.0,0.0,0.390729166667,0.254036458333,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.445138888889,0.396875,0.396875,0.0,0.407407407407,0.260185185185,0.3,0.3,0.0,0.304220443701,0.424074074074,0.308782600543,0.0,0.0,0.0,0.0,0.0,0.0,0.65505952381,0.258869047619,0.491666666667,0.7625,0.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436410811411,0.396875,0.0,0.254036458333,0.454444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393518518519,0.35,0.0,0.555,0.547142857143,0.44375,0.383333333333,0.0,0.547142857143,0.406439393939,0.0,0.0,0.540269945698,0.399311755952,0.0,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396875,0.0
Lord Voldemort,0.0,0.462172398589,0.0,0.465609377851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.366164021164,0.0833333333333,0.714285714286,0.326111111111,0.348484848485,0.382705026455,0.0,0.0,0.3171875,0.0,0.0,0.0,0.0,0.6,0.366666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.382705026455,0.382705026455,0.0,0.382705026455,0.0,0.4,0.4,0.0,0.404911255411,0.576069958848,0.65505952381,0.0,0.0,0.0,0.0,0.0,0.65505952381,0.0,0.355555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.382705026455,0.0,0.343333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45134164777,0.416666666667,0.548333333333,0.475972222222,0.275,0.500777777778,0.0,0.380555555556,0.275,0.434773203263,0.5,0.0,0.492043650794,0.346106844171,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.2,0.708333333333,0.365555555556,0.0,0.0,0.382705026455,0.0
Lucius Malfoy,0.0,0.193333333333,0.433333333333,0.193333333333,0.0,0.25,0.2,0.600595238095,0.525,0.2,0.0,0.0,0.5,0.216931216931,0.0,0.0,0.372023809524,0.0,0.216931216931,0.1,0.0,0.566666666667,0.0,0.0,0.0,0.0,0.264351851852,0.329322856848,0.0,0.0,0.0,0.366666666667,0.0,0.0,0.0,0.0,0.290740740741,0.329344729345,0.0,0.266377314815,0.288888888889,0.39115327381,0.39115327381,0.2,0.331399154452,0.48771043771,0.258869047619,0.2,0.358333333333,0.0,0.0,0.0,0.258869047619,0.355555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575,0.0,0.139814814815,0.216931216931,0.0,0.325531939915,0.15625,0.0,0.600595238095,0.0,0.0,0.0,0.37962962963,0.0,0.216931216931,0.0,0.0,0.387235449735,0.35,0.387235449735,0.216666666667,0.0,0.35,0.309353174603,0.428630050505,0.0,0.266416666667,0.229721204721,0.0,0.0,0.2,0.0,0.600595238095,0.2,0.2,0.0,0.0,0.0,0.0,0.216931216931,0.0
Luna Lovegood,0.0,0.0,0.0,0.0,0.245833333333,0.500158730159,0.0,0.0,0.525132275132,0.462698412698,0.0,0.0,0.0,0.456746031746,0.0,0.0,0.0,0.0,0.456746031746,0.389579365079,0.462698412698,0.0,0.462698412698,0.0,0.462698412698,0.0,0.0208333333333,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.0,0.245833333333,0.471847442681,0.458446712018,0.0,0.404686948854,0.59537037037,0.0,0.0,0.462698412698,0.446360140721,0.458273208273,0.491666666667,0.474232804233,0.500158730159,0.0,0.287599206349,0.462698412698,0.491666666667,0.0,0.0,0.0,0.598611111111,0.598611111111,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.456746031746,0.0,0.0,0.433611111111,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.345965608466,0.456746031746,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.323412698413,0.0,0.458002886003,0.67,0.0,0.0,0.127777777778,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.0,0.0,0.0,0.456746031746,0.0
Madam Malkin,0.0,0.5375,0.0,0.5375,0.0,0.483333333333,0.398105555556,0.0,0.608333333333,0.0,0.542708333333,0.288888888889,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.343314814815,0.0,0.0,0.0,0.0,0.516666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.423611111111,0.0,0.0,0.0,0.555555555556,0.465433333333,0.363310185185,0.7625,0.0,0.65,0.516666666667,0.0,0.0,0.7625,0.0,0.0,0.598611111111,0.0,0.406633040936,0.0,0.787962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.547222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.494444444444,0.0,0.494444444444,0.0,0.0,0.0,0.386111111111,1.0,0.0,0.0,0.494444444444,0.5,0.0,0.398105555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
Madam Rosmerta,0.0,0.5375,0.0,0.5375,0.0,0.483333333333,0.398105555556,0.0,0.608333333333,0.0,0.542708333333,0.288888888889,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.343314814815,0.0,0.0,0.0,0.0,0.516666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.423611111111,0.0,0.0,0.0,0.555555555556,0.465433333333,0.363310185185,0.7625,0.0,0.65,0.516666666667,0.0,0.0,0.7625,0.0,0.0,0.598611111111,0.406633040936,0.0,0.0,0.787962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.547222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.494444444444,0.0,0.494444444444,0.0,0.0,0.0,0.386111111111,1.0,0.0,0.0,0.494444444444,0.5,0.0,0.398105555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
Mafalda Hopkirk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marietta Edgecombe,0.0,0.625,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184166666667,0.0,0.625,0.0,0.0,0.0,0.0,0.411177248677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.787962962963,0.787962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marjorie Dursley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19212962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147321428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.0,0.0,0.0,0.0
Mary Cattermole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mary Riddle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Corner,0.0,0.0,0.433333333333,0.0,0.0,0.462698412698,0.0,0.433333333333,0.231349206349,0.462698412698,0.0,0.598148148148,0.0,0.398677248677,0.0,0.0,0.0,0.0,0.398677248677,0.154232804233,0.462698412698,0.0,0.462698412698,0.0,0.462698412698,0.0,0.330654761905,0.55,0.575,0.0,0.0,0.462698412698,0.0,0.0,0.0,0.0,0.38253968254,0.415972222222,0.0,0.446825396825,0.0,0.0,0.0,0.462698412698,0.398554192721,0.254666666667,0.0,0.462698412698,0.441798941799,0.0,0.462698412698,0.464087301587,0.0,0.0,0.575,0.462698412698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.588452380952,0.385873015873,0.375,0.575,0.462698412698,0.0,0.433333333333,0.0,0.0,0.462698412698,0.0,0.462698412698,0.398677248677,0.0,0.0,0.432208994709,0.0,0.432208994709,0.448015873016,0.0,0.0,0.21171579743,0.333333333333,0.0,0.666567460317,0.485992063492,0.0,0.0,0.0,0.0,0.433333333333,0.462698412698,0.0,0.0,0.0,0.0,0.0,0.398677248677,0.0
Millicent Bulstrode,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335416666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minerva McGonagall,0.0,0.52601010101,0.0,0.52601010101,0.144444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201543209877,0.0,0.0,0.0,0.0,0.201543209877,0.0,0.0,0.683928571429,0.284722222222,0.0,0.0,0.5625,0.250049603175,0.139814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144444444444,0.377173091459,0.377173091459,0.0,0.351157407407,0.395476190476,0.0,0.0,0.0,0.399329401381,0.351818783069,0.436410811411,0.0,0.0,0.4375,0.535714285714,0.0,0.436410811411,1.0,0.139814814815,0.0,0.0,0.0,0.0,0.33046875,0.0,0.0,0.0,0.588452380952,0.0,0.0,0.201543209877,0.0,0.139814814815,0.143402777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201543209877,0.0,0.373484848485,0.0,0.0,0.0,0.0,0.0,0.0,0.43487654321,0.333333333333,0.284722222222,0.269507575758,0.214814814815,0.0,0.0,0.0,0.468928571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201543209877,0.0
Molly Weasley,0.583333333333,0.47199239418,0.616666666667,0.47199239418,0.745833333333,0.514246031746,0.3,0.406030020704,0.554265873016,0.462698412698,0.0,0.0,0.658333333333,0.30629967265,0.0,0.0,0.0,0.0,0.304437200034,0.462698412698,0.462698412698,0.274466089466,0.462698412698,0.0,0.462698412698,0.5,0.528174603175,0.253086419753,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.0,0.745833333333,0.308841245772,0.308242687119,0.487727272727,0.306426638278,0.476287878788,0.25,0.25,0.462698412698,0.346894742512,0.20237019316,0.396875,0.462698412698,0.459580498866,0.56225308642,0.445899470899,0.523743386243,0.396875,0.382705026455,0.216931216931,0.456746031746,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.385873015873,0.0,0.201543209877,0.0,0.369184027778,0.253086419753,0.611507936508,0.0,0.406030020704,0.0,0.0,0.462698412698,0.0,0.462698412698,0.303217299653,0.0,0.0,0.514031339031,0.0,0.473533950617,0.407835097002,0.0,0.0,0.305527000803,0.0,0.0,0.390625,0.426132460782,0.0,0.0,0.3,0.0,0.406030020704,0.462698412698,0.0,0.0,0.650264550265,0.0,0.0,0.305318932244,0.0
Mundungus Fletcher,0.0,0.40625,0.45,0.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5125,0.0,0.404340277778,0.0,0.0,0.0,0.0,0.404340277778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345099206349,0.340138888889,0.0,0.404340277778,0.0,0.0,0.0,0.0,0.276635802469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.369184027778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404340277778,0.0,0.0,0.433333333333,0.0,0.433333333333,0.0,0.0,0.0,0.354974747475,0.0,0.0,0.5625,0.231439393939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396472222222,0.0
Narcissa Malfoy,0.0,0.1625,0.433333333333,0.1625,0.0,0.25,0.2,0.600595238095,0.525,0.2,0.0,0.0,0.5,0.253086419753,0.0,0.0,0.375520833333,0.0,0.253086419753,0.1,0.0,0.475,0.0,0.0,0.0,0.0,0.264351851852,0.338260519719,0.0,0.0,0.0,0.366666666667,0.0,0.0,0.0,0.0,0.319814814815,0.356790123457,0.0,0.304431216931,0.288888888889,0.39115327381,0.39115327381,0.2,0.334668796812,0.515740740741,0.254036458333,0.2,0.358333333333,0.0,0.0,0.0,0.254036458333,0.343333333333,0.325531939915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575,0.0,0.139814814815,0.253086419753,0.0,0.0,0.1875,0.0,0.600595238095,0.0,0.0,0.0,0.37962962963,0.0,0.253086419753,0.0,0.0,0.387235449735,0.35,0.387235449735,0.216666666667,0.0,0.35,0.340991554742,0.428630050505,0.0,0.269166666667,0.269697971781,0.0,0.0,0.2,0.0,0.600595238095,0.2,0.2,0.0,0.0,0.0,0.0,0.253086419753,0.0
Neville Longbottom,0.484027777778,0.303654320988,0.0,0.303654320988,0.296919367284,0.462698412698,0.0,0.0,0.556349206349,0.462698412698,0.467222222222,0.0,0.0,0.611507936508,0.333333333333,0.0,0.06875,0.0,0.611507936508,0.534725529101,0.519775132275,0.0,0.254336219336,0.0,0.500749559083,0.0,0.358829365079,0.1875,0.0,0.0,0.0,0.462698412698,0.0,0.0,0.0,0.281487794613,0.501455026455,0.501455026455,0.0,0.400908730159,0.246157407407,0.547916666667,0.547916666667,0.462698412698,0.364373574539,0.360845945613,0.454444444444,0.462698412698,0.453571428571,0.333333333333,0.316496598639,0.462698412698,0.454444444444,0.0,0.15625,0.433611111111,0.547222222222,0.547222222222,0.0,0.0,0.0,0.0,0.0,0.462698412698,0.5,0.143402777778,0.611507936508,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.466195436508,0.275,0.419227994228,0.611507936508,0.0,0.0,0.490625,0.0,0.490625,0.265343915344,0.0,0.0,0.382837726862,0.0,0.301626984127,0.467685185185,0.24125,0.0,0.0,0.0,0.437777777778,0.0,0.471164021164,0.0,0.0,0.0,0.0,0.0,0.611507936508,0.378205128205
Newt Scamander,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nymphadora Tonks,0.0,0.766666666667,0.559466666667,0.766666666667,0.0,0.0,0.5,0.425537436358,0.0,0.0,0.0,0.0,0.0,0.48753968254,0.0,0.0,0.38,0.0,0.438591269841,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.544841269841,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436103479853,0.436103479853,0.0,0.457080200501,0.0,0.0,0.0,0.0,0.379164915966,0.5375,0.0,0.0,0.8,0.522747474747,0.0,0.0,0.0,0.0,0.600595238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433333333333,0.0,0.0,0.406030020704,0.0,0.600595238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.438591269841,0.0,0.3,0.433333333333,0.0,0.433333333333,0.471803030303,0.0,0.0,0.39253968254,0.0,0.0,0.69246031746,0.452121693122,0.0,0.0,0.5,0.0,0.425537436358,0.0,0.0,0.0,0.0,0.0,0.0,0.380697278912,0.0
Oliver Wood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.613888888889,0.315112433862,0.0,0.0,0.3,0.0,0.270833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316574074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olympe Maxime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235416666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
