,"""Nearly Headless"" Nick",Albus Dumbledore,Alecto Carrow,Amelia Bones,Amycus Carrow,Arabella Figg,Argus Filch,Arthur Weasley,Augusta Longbottom,Bartemius Crouch Sr,Bellatrix Lestrange,Blaise Zabini,Cedric Diggory,Charlie Weasley,Cho Chang,Cormac McLaggen,Cornelius Fudge,Dean Thomas,Dennis Creevey,Dirk Cresswell,Dolores Umbridge,Draco Malfoy,Dudley Dursley,Emmeline Vance,Ernie Macmillan,Fenrir Greyback,Filius Flitwick,Fleur Delacour,Frank Bryce,Frank Longbottom,Fred Weasley,Gabrielle Delacour,George Weasley,Ginevra Weasley,Godric Gryffindor,Gregory Goyle Jr,Gregory Goyle Sr,Hannah Abbott,Harry Potter,Helena Ravenclaw,Helga Hufflepuff,Hepzibah Smith,Hermione Granger,Horace Slughorn,Igor Karkaroff,James Potter,Katie Bell,Kingsley Shacklebolt,Lavender Brown,Lee Jordan,Lily Potter,Lord Voldemort,Lucius Malfoy,Luna Lovegood,Madam Malkin,Madam Rosmerta,Marcus Flint,Marietta Edgecombe,Marvolo Gaunt,Mary Cattermole,Mary Riddle,Merope Gaunt,Michael Corner,Minerva McGonagall,Molly Weasley,Morfin Gaunt,Mundungus Fletcher,Narcissa Malfoy,Neville Longbottom,Nymphadora Tonks,Pansy Parkinson,Parvati Patil,Percy Weasley,Peter Pettigrew,Petunia Dursley,Phineas Nigellus Black,Pomona Sprout,Regulus Arcturus Black,Remus Lupin,Rita Skeeter,Romilda Vane,Ronald Weasley,Rubeus Hagrid,Rufus Scrimgeour,Salazar Slytherin,Seamus Finnigan,Severus Snape,Sirius Black,Stan Shunpike,Susan Bones,Sybill Patricia Trelawney,Ted Tonks,Teddy Lupin,Terry Boot,Tom Riddle,Vernon Dursley,Viktor Krum,Vincent Crabbe Jr,Vincent Crabbe Sr,William Weasley,Zacharias Smith
Lucius Malfoy,0.0,0.114412615741,0.0,0.0,0.0,0.0,0.125,0.1988,0.0,0.0,0.0,0.00289351851852,0.0,0.1555,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0272237607084,0.0,0.0,-0.0183862433862,0.128333333333,-0.0367724867725,0.0,0.0,0.0,0.1555,0.0,0.1555,0.0744,0.166666666667,0.0101220538721,0.0101220538721,0.0,0.0638789441259,0.0,0.0,0.0,0.0415676857864,-0.0236871693122,0.0,0.123469387755,0.0833333333333,0.0,0.0,0.0,0.123469387755,0.133,0.0,0.0,0.0,-0.00625,0.0,0.0,0.0,0.0,0.0,0.0,-0.0909325396825,0.05,0.1555,0.0,0.0,0.0264780840537,-0.057380952381,0.0,0.00218055555556,0.0,0.1555,0.0,0.0,0.0208475056689,-0.0367724867725,0.0208475056689,0.0,0.0,0.0,0.0268248450896,0.0,0.0875,-0.0677579365079,0.0,0.0559172502334,0.0166780045351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172568172568,0.0172568172568,0.1364,0.0
Luna Lovegood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.162757936508,0.0,0.0,0.02,-0.0333333333333,0.145476190476,0.0,0.155555555556,0.0,0.0,-0.275,0.0,0.155555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.215,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.05,0.0,0.0,-0.0333333333333,0.0,0.0,0.0,0.35,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Madam Malkin,0.0,0.15,0.0,0.0,0.0,-0.119444444444,0.0373214285714,-0.0375,0.0,0.0,0.0,0.0,0.0,-0.0375,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.119444444444,0.0,0.285714285714,0.0,0.0,0.0,-0.0375,0.0,-0.0375,-0.0416666666667,0.0,0.0,0.0,0.0,0.190972565794,0.0,0.425,0.0,0.163210227273,-0.155555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.119444444444,0.0,0.0,0.0,0.0521935934436,0.0,0.0,0.0,0.0,0.0,0.0,-0.025,-0.0299603174603,-0.0375,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0,-0.0375,0.0,0.0,-0.0461904761905,-0.0461904761905,-0.0461904761905,0.0,0.0,0.0,0.0858225108225,0.0247685185185,0.0,0.0,0.0,0.175,-0.0461904761905,0.0,0.0,0.0,0.0,0.0,0.0,-0.119444444444,0.0,0.0,0.0,0.0,-0.0267857142857,0.0
Madam Rosmerta,0.0,0.14375,0.0,0.0,0.0,-0.119444444444,0.0373214285714,-0.046875,0.0,0.0,0.0,0.0,0.0,-0.046875,0.0,0.0,0.0,0.3,0.0,0.0,0.0,-0.00625,0.0,0.0,-0.119444444444,0.0,0.00952380952381,0.0,0.0,0.0,-0.046875,0.0,-0.046875,-0.0535714285714,0.0,0.0,0.0,0.0,0.232125180375,0.0,0.425,0.0,0.163501082251,-0.0740740740741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.119444444444,-0.00625,0.0,0.0521935934436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025,-0.0773015873016,-0.046875,0.0,0.0,-0.00625,0.142857142857,0.0,0.0,0.0,-0.046875,0.0,0.0,-0.0461904761905,-0.156428571429,-0.0461904761905,0.0,0.0,0.0,0.104750631313,-0.00805555555556,0.0,0.0,0.0,0.175,-0.0461904761905,0.0,0.0,0.0,0.0,0.0,0.0,-0.119444444444,0.0,0.0,0.0,0.0,-0.03125,0.0
Marcus Flint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marietta Edgecombe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.139166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marvolo Gaunt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,-0.25,-0.25,0.0,0.0,0.0,0.0,-0.0839285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0571346400513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0529761904762,-0.0930440405329,0.0,0.0,-0.25,-0.0565203974266,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,-0.0613095238095,0.0,-0.0613095238095,-0.25,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,-0.0613095238095,0.0,0.0,0.0,0.0,-0.25,0.0,0.0787202380952,0.0,0.0,0.0,0.0,-0.25,0.0
Mary Cattermole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mary Riddle,0.0,0.144922969188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0491071428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0474867724868,0.0,0.0,0.0,0.0,-0.0047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0531433150183,0.0,0.0,0.0,0.0,0.0,0.0,0.0529761904762,0.0,0.0,0.108854166667,0.0,0.0,0.0,0.00595238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0309523809524,0.0,0.0309523809524,0.0,0.0,0.0,0.0,-0.5,0.0,0.2,0.0,0.0,0.0309523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.054914952679,0.0,0.0,0.0,0.0,0.0,0.0
Merope Gaunt,0.0,0.046875,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,-0.25,-0.25,0.0,0.0,0.0,0.0,-0.160119047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0572767857143,0.0,0.0,0.0,0.0,0.0,0.0,-0.0930440405329,0.0,0.108854166667,0.0,0.0,0.0,-0.25,-0.102723048942,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,-0.35,0.0,-0.35,-0.25,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,-0.35,0.0,0.0,0.0,0.0,-0.25,0.0,0.136931818182,0.0,0.0,0.0,0.0,-0.25,0.0
Michael Corner,0.0,-0.05,0.0,0.0,0.0,0.0,-0.4,-0.0697916666667,0.0,0.0,0.0,0.0,0.0,-0.0697916666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0909325396825,0.0,0.0,0.0,0.0,0.0,-0.139583333333,0.0,0.0,-0.0697916666667,0.0,-0.0697916666667,-0.0720833333333,0.0,0.0,0.0,0.0,-0.0417584325397,0.0,0.0,0.0,0.118819444444,0.0270634920635,0.0,0.0,0.0,0.0,-0.133333333333,0.0,0.0,0.0,-0.0909325396825,0.0,-0.025,-0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0697916666667,0.0,0.0,-0.0909325396825,0.0,0.0,0.0,0.0,-0.0697916666667,0.0,0.0,-0.0766666666667,0.0,-0.0766666666667,0.0,0.0,0.0,-0.0500085034014,0.107142857143,0.1625,-0.0766666666667,0.0,-0.0381944444444,-0.0766666666667,0.0,0.0,-0.1625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0697916666667,0.0
Minerva McGonagall,0.0,0.264375,-0.0674603174603,0.0,-0.185185185185,0.0,0.0,-0.00114197530864,0.0575757575758,0.0,0.0,0.0,0.0,-0.00171296296296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,-0.0584126984127,0.0,0.0,0.0,-0.00171296296296,0.0,-0.00171296296296,-0.0116005291005,0.275,0.0,0.0,0.0,0.0103763828764,0.0,0.0,0.0,-0.0316666666667,0.0259259259259,0.0,0.0333333333333,-0.0128472222222,0.0,0.0,0.0,0.0333333333333,0.7,0.05,-0.05,-0.0299603174603,-0.0773015873016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00171296296296,0.0,0.0,0.05,-0.136425364759,0.0,0.0,0.25,-0.00171296296296,0.0,0.0,0.0,-0.148333333333,0.0,-0.128395061728,0.0,0.0,-0.0652430555556,0.110833333333,0.0,0.0,0.0,-0.137111111111,0.0,0.0,0.0,-0.233333333333,0.0,-0.128395061728,0.0,0.0,0.0,0.0,0.0,0.0,-0.00114197530864,0.0
Molly Weasley,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0197060772289,0.0,0.0,0.0,0.0,0.0,0.0177249406815,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,-0.0563495069745,0.0,0.0,0.0156438083387,0.0,0.0187847098225,0.0199706835044,0.0,0.0,0.0,0.0,0.0274277028133,0.0,0.0,0.0,0.0120613542836,0.0,0.0,0.196464646465,0.0383116883117,0.00833333333333,-0.25,0.0,0.196464646465,0.0,0.1555,0.0,-0.0375,-0.046875,0.0,0.0,-0.25,0.0,0.0,-0.25,-0.0697916666667,-0.00171296296296,0.0,-0.25,0.0,0.0833333333333,0.0,0.00611111111111,0.0,0.0,0.0195933747568,0.0,0.0,0.00833333333333,-0.25,0.00833333333333,-0.0724358974359,0.0,0.0,0.0199402366868,0.087380952381,0.0,0.0,0.0,-0.333333333333,0.00833333333333,0.0,0.0,0.0,0.00611111111111,-0.0509259259259,0.276623376623,0.0,0.0,0.0,0.0,0.0,0.0185740820216,0.0
Morfin Gaunt,0.0,0.216666666667,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,-0.25,-0.25,0.0,0.0,0.0,0.0,-0.120918367347,0.0,0.0,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0495887445887,0.0,0.0,0.0,0.0,0.0,0.0,-0.0565203974266,0.0,0.00595238095238,-0.102723048942,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,-0.144047619048,0.0,-0.144047619048,-0.25,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,-0.144047619048,0.0,0.0,0.0,0.0,-0.25,0.0,-0.0126984126984,0.0,0.0,0.0,0.0,-0.25,0.0
Mundungus Fletcher,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Narcissa Malfoy,0.0,0.114412615741,0.0,0.0,0.0,0.0,0.125,0.0833333333333,0.0,0.0,-0.1,0.00289351851852,0.0,0.0833333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0278619316614,0.0,0.0,-0.0183862433862,0.124027777778,-0.0367724867725,0.0,0.0,0.0,0.0833333333333,0.0,0.0833333333333,0.0,0.166666666667,0.0101220538721,0.0101220538721,0.0,0.0650618875356,0.0,0.0,0.0,0.0506071216365,-0.0236871693122,0.0,0.144047619048,0.0833333333333,0.0,0.0,0.0,0.144047619048,-0.1675,0.0264780840537,0.0,0.0,-0.00625,0.0,0.0,0.0,0.0,0.0,0.0,-0.0909325396825,0.05,0.0833333333333,0.0,0.0,0.0,-0.057380952381,0.0,0.00218055555556,0.0,0.0833333333333,0.0,0.0,0.0122335600907,-0.0367724867725,0.0122335600907,0.0,0.0,0.0,0.00525139790765,0.0,0.0875,-0.0677579365079,0.0,0.036278250189,0.0122335600907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172568172568,0.0172568172568,0.0775,0.0
Neville Longbottom,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175541125541,0.0,-0.216666666667,-0.03125,0.0,0.0,0.0,0.107142857143,0.0,-0.0733928571429,0.0,0.0,0.0,-0.057380952381,0.0,0.0,0.228571428571,0.06,0.285714285714,0.0,0.0,0.0909090909091,0.0,0.0,0.0,0.0664814814815,0.0319047619048,0.0,0.0,0.0,0.119077380952,0.0,0.0,0.0,0.0722619047619,0.125,0.0,0.28,0.0,0.0,0.0,0.0,0.233333333333,0.1,-0.057380952381,0.215,0.142857142857,0.142857142857,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.136425364759,0.0,0.0,0.0,-0.057380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.153333333333,0.0,0.0,-0.125,-0.224375,0.0617857142857,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
Nymphadora Tonks,0.0,-0.0566666666667,0.0,0.0,0.0,0.0,0.0,0.00611111111111,0.0,0.0,0.0,0.0,0.0,0.00611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0388227513228,0.0,0.0,0.00648148148148,0.0,0.00648148148148,0.0384259259259,0.0,0.0,0.0,0.0,0.00954545454545,0.2,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.00833333333333,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00611111111111,0.0,0.0,0.00833333333333,0.0,0.00833333333333,0.0574074074074,0.0,0.0,-0.00725694444444,0.0,0.0,0.0,0.0,-0.0666666666667,0.0517361111111,0.0,0.0,0.0,0.0158025319784,0.10119047619,0.0,0.0,0.0,0.0,0.0,0.0,-0.0311111111111,0.0
Pansy Parkinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0374421296296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00218055555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00944444444444,0.00944444444444,0.0,0.0491851851852,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00218055555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00218055555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,-0.3,0.0,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0563492063492,0.0563492063492,0.0,0.0
Parvati Patil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0681818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0518518518519,0.0,0.0,0.0,0.233333333333,0.0,0.0,0.0,0.321701388889,0.0,0.0,0.0,0.0,0.0,0.0282428451178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0383680555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percy Weasley,0.0,-0.0375,0.0,0.0,0.0,0.0,0.0,0.0245920262718,0.0,0.0,0.0,0.0,0.0,0.0230015956719,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,-0.0563495069745,0.0,0.0,0.0180747698469,0.0,0.0223940103988,0.0245180929328,0.0,0.0,0.0,0.0,0.0361497576498,0.0,0.0,0.0,0.0133017676768,0.0,0.0,0.196464646465,0.0383116883117,0.00833333333333,-0.25,0.0,0.196464646465,0.0,0.1555,0.0,-0.0375,-0.046875,0.0,0.0,-0.25,0.0,0.0,-0.25,-0.0697916666667,-0.00171296296296,0.0195933747568,-0.25,0.0,0.0833333333333,0.0,0.00611111111111,0.0,0.0,0.0,0.0,0.0,0.0180555555556,-0.25,0.0180555555556,-0.0797619047619,0.0,0.0,0.0228005691486,0.024375,0.0666666666667,0.0,0.0,-0.333333333333,0.0180555555556,0.0,0.0,0.0,0.00611111111111,-0.0633333333333,0.276623376623,0.0,0.0,0.0,0.0,0.0,0.0232118014817,0.0
Peter Pettigrew,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.235714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.235714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0745535714286,-0.235714285714,0.0,0.0,0.0,0.0,-0.235714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petunia Dursley,0.0,-0.216666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.239814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0833333333333,0.0,-0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.200694444444,0.0,0.0,0.0,0.0,0.0
Phineas Nigellus Black,0.0,0.0138483365127,0.0,0.0,0.0,0.0,-0.0461904761905,0.00833333333333,0.0,0.0,0.0,0.0,0.0,0.00833333333333,0.0,0.0,-0.232861952862,0.0,0.0,0.0,-0.383333333333,0.0523337112623,-0.0833333333333,0.0994047619048,-0.208333333333,0.0,0.0,0.00833333333333,0.0,0.0,-0.0513888888889,0.0,0.00833333333333,-0.0362202380952,-0.00416666666667,0.0,0.0,0.0,-0.042229489256,0.0,0.0,0.0,0.075,-0.0959567901235,0.0,-0.1575,0.0,0.00833333333333,0.161904761905,0.0,-0.154444444444,0.0261904761905,0.0208475056689,0.0,-0.0461904761905,-0.0461904761905,0.0,0.0,-0.0613095238095,0.0,0.0309523809524,-0.35,-0.0766666666667,0.0,0.00833333333333,-0.144047619048,0.0,0.0122335600907,0.0,0.00833333333333,0.0,0.0,0.0180555555556,0.0,-0.0833333333333,0.0,-0.0461904761905,-0.0478362526982,0.00833333333333,-0.383333333333,0.0,0.0763888888889,0.0754166666667,0.0,-0.0766666666667,0.0,-0.0651917989418,-0.0495171884728,0.0,0.0,0.144444444444,0.00833333333333,0.00833333333333,-0.0833333333333,0.0206349206349,-0.0620223398001,0.0,0.0,0.0,0.00833333333333,0.0
Pomona Sprout,0.0,0.25,0.0,0.0,0.0,0.0,-0.0461904761905,-0.25,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0367724867725,0.0,0.0,-0.0367724867725,0.0,-0.11114638448,0.0,0.0,0.0,-0.25,0.0,-0.25,-0.25,0.0,0.0,0.0,0.0,0.133312169312,0.0,0.0,0.0,0.0,0.116666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0367724867725,0.0,-0.0461904761905,-0.156428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.148333333333,-0.25,0.0,0.0,-0.0367724867725,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,-0.0461904761905,0.0,-0.0461904761905,0.0,0.0,0.0,-0.19,-0.266666666667,0.0,0.0,0.0,-0.03,-0.0461904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0367724867725,-0.0367724867725,-0.25,0.0
Regulus Arcturus Black,0.0,-0.0228282470396,0.0,0.0,0.0,0.0,-0.0461904761905,0.00833333333333,0.0,0.0,0.0,0.0,0.0,0.00833333333333,0.0,0.0,-0.232861952862,0.0,0.0,0.0,-0.383333333333,0.0523337112623,-0.0833333333333,0.0994047619048,-0.208333333333,0.0,0.0,0.00833333333333,0.0,0.0,-0.0513888888889,0.0,0.00833333333333,-0.0362202380952,-0.00416666666667,0.0,0.0,0.0,-0.0750978104503,0.0,0.0,0.0,0.075,-0.0959567901235,0.0,-0.1575,0.0,0.00833333333333,0.161904761905,0.0,-0.154444444444,0.0261904761905,0.0208475056689,0.0,-0.0461904761905,-0.0461904761905,0.0,0.0,-0.0613095238095,0.0,0.0309523809524,-0.35,-0.0766666666667,0.0,0.00833333333333,-0.144047619048,0.0,0.0122335600907,0.0,0.00833333333333,0.0,0.0,0.0180555555556,0.0,-0.0833333333333,-0.0478362526982,-0.0461904761905,0.0,0.00833333333333,-0.383333333333,0.0,0.0763888888889,0.0754166666667,0.0,-0.0766666666667,0.0,-0.0651917989418,-0.0494790079791,0.0,0.0,0.144444444444,0.00833333333333,0.00833333333333,-0.0833333333333,0.0206349206349,-0.0513668430335,0.0,0.0,0.0,0.00833333333333,0.0
