,"""Nearly Headless"" Nick",Aberforth Dumbledore,Alastor Moody,Albus Dumbledore,Alecto Carrow,Alicia Spinnet,Amycus Carrow,Andromeda Tonks,Angelina Johnson,Anthony Goldstein,Antioch Peverell,Ariana Dumbledore,Arthur Weasley,Bartemius Crouch Sr,Bathilda Bagshot,Beedle the Bard,Bellatrix Lestrange,Cadmus Peverell,Cedric Diggory,Charity Burbage,Charlie Weasley,Cho Chang,Colin Creevey,Dean Thomas,Dedalus Diggle,Dilys Derwent,Dirk Cresswell,Dolores Umbridge,Draco Malfoy,Dudley Dursley,Elphias Doge,Ernie Macmillan,Fenrir Greyback,Filius Flitwick,Fleur Delacour,Fred Weasley,Gabrielle Delacour,Gellert Grindelwald,George Weasley,Ginevra Weasley,Godric Gryffindor,Hannah Abbott,Harry Potter,Helena Ravenclaw,Helga Hufflepuff,Hepzibah Smith,Hermione Granger,Horace Slughorn,Ignotus Peverell,Igor Karkaroff,James Potter,Katie Bell,Kingsley Shacklebolt,Lavender Brown,Lee Jordan,Lily Potter,Lord Voldemort,Lucius Malfoy,Luna Lovegood,Madam Malkin,Madam Rosmerta,Mafalda Hopkirk,Marvolo Gaunt,Mary Cattermole,Mary Riddle,Michael Corner,Minerva McGonagall,Molly Weasley,Mundungus Fletcher,Narcissa Malfoy,Neville Longbottom,Nicolas Flamel,Nymphadora Tonks,Oliver Wood,Padma Patil,Pansy Parkinson,Parvati Patil,Penelope Clearwater,Percy Weasley,Peter Pettigrew,Petunia Dursley,Phineas Nigellus Black,Pius Thicknesse,Pomona Sprout,Reginald Cattermole,Regulus Arcturus Black,Remus Lupin,Rita Skeeter,Rodolphus Lestrange,Ronald Weasley,Rowena Ravenclaw,Rubeus Hagrid,Rufus Scrimgeour,Salazar Slytherin,Seamus Finnigan,Severus Snape,Sirius Black,Stan Shunpike,Sybill Patricia Trelawney,Ted Tonks,Teddy Lupin,Terry Boot,Tom Riddle,Vernon Dursley,Viktor Krum,Walden Macnair,William Weasley,Xenophilius Lovegood,Zacharias Smith
Minerva McGonagall,0.0,0.0,0.0,0.0,-0.0592592592593,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0238817911989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101785714286,0.0,0.0,0.0,0.0,0.0,0.00625,0.14,0.0,0.032212962963,0.425,0.0,0.0,-0.025,-0.090625,0.0,0.0,0.105555555556,0.0,-0.0875,0.0,0.0,0.0743229166667,-0.0875,0.0,0.0929526748971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00416666666667,0.0,-0.0410714285714,0.0,0.00416666666667,0.0,0.0,0.0,-0.025,0.425,0.0,0.0,0.01,0.0,0.00661458333333,0.00416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195833333333,0.0
Molly Weasley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100942460317,0.0,0.0,0.0,0.0,0.0250160684223,0.0,0.0,0.0360820261579,0.0752976190476,0.0,0.0,0.0,0.0219106328569,0.0,0.0,0.0,0.0,0.0,-0.0319444444444,0.0,0.0,0.0,0.136111111111,0.0,-0.0375,0.0,0.0668129960317,0.0203433570794,0.0887358276644,0.0,0.0232489872685,0.019947766354,0.0,0.0,0.0304893392542,0.0,0.0,0.0,0.0312450396825,0.25,0.0,0.0,0.0,0.0,-0.0034623015873,0.0,0.0,0.0,0.00208333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.040376984127,0.0,0.0,0.0,0.0100942460317,0.0,0.0,0.0,0.0,0.0,0.020038765689,0.0,0.040376984127,0.040376984127,0.0,0.0,0.0,0.040376984127,0.0040376984127,0.0,0.15,0.0206721786872,0.0,-0.0122238756614,0.0125,0.0,0.0,0.1175,0.0967923280423,0.0,0.0,0.0483961640212,0.00448633156966,0.0,0.0,-0.0666666666667,0.0,0.0,0.0242575731082,0.0,0.0
Mundungus Fletcher,0.0,0.0,0.128472222222,0.0,0.0,0.0,0.0,0.026917989418,0.0,0.0,0.0,0.0,0.0824735449735,0.0,0.0,0.0672096560847,0.0,0.0,0.0,0.0,0.040376984127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00396577380952,0.0312996031746,0.0,0.0,0.0119614512472,0.026917989418,0.0,0.0,0.0316714616402,0.0,0.0,0.0,0.0353458049887,0.0,0.0,0.0,0.0,0.0,0.0685846560847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040376984127,0.0,0.125,0.0,0.0,0.026917989418,0.0,0.0,0.0,0.0,0.0,0.040376984127,0.0,0.040376984127,0.040376984127,0.0,0.0,0.0,0.040376984127,0.126917989418,0.0,0.0,0.0201884920635,0.0,0.000992063492063,0.0,0.0,0.0,0.0,0.026917989418,0.0,0.0,0.026917989418,0.126917989418,0.0,0.0,0.0,0.0,0.0,0.0271797052154,0.0,0.0
Narcissa Malfoy,0.0,0.0861111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0861111111111,0.0,0.0,-0.00628632478632,-0.0126666666667,0.0,0.0,0.0,0.0,0.0,-0.074537037037,0.0,0.0,0.0,0.0,0.0,-0.0112740559187,0.0,0.0,0.0,0.00798611111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0176584757835,0.0,0.0,0.0,0.0212003968254,0.0,0.0,0.0,-0.09125,0.0,0.0,0.0,0.0,-0.0838348765432,-0.0211055148555,-0.00108085929845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0861111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0861111111111,0.0,0.0,-0.00420634920635,0.0861111111111,0.0,0.0,-0.00420634920635,0.0,0.0,0.0,0.0318333333333,0.0,0.0,0.0,0.0,0.0,-0.0983796296296,-0.00420634920635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neville Longbottom,0.0,0.128703703704,0.0,0.15,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.15,0.0861111111111,0.0,0.0,0.00289530812325,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0861111111111,0.0,0.0,0.0,0.0861111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.213778409091,0.0,0.0,0.0459428916494,0.0,0.0,0.0,0.0996212121212,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0279126984127,0.0861111111111,0.0559659090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0861111111111,0.0,0.0,-0.05,0.4,0.0,0.0,0.0,0.0,0.0861111111111,0.0,0.0,0.0,0.0861111111111,-0.0168650793651,0.0,0.0,0.0,0.0,0.0,0.139187796331,0.0,0.125,0.0,0.0,0.0,0.174242424242,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0
Nicolas Flamel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167857142857,0.167857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nymphadora Tonks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0362093132985,0.0,0.0,0.0,0.0,0.0826884920635,0.0,0.0416666666667,0.0476494324474,0.0277777777778,0.0,0.0,0.0,0.050958994709,0.0,0.0,0.0,-0.0777777777778,0.0,0.176666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013458994709,0.0360164399093,0.0,0.0,0.0685846560847,0.0802234977324,0.0,0.0,0.0325693091631,0.0,0.0,0.0,0.00645899470899,0.0,0.0,0.0,0.0,0.0,0.0201884920635,0.0555555555556,0.0,0.0,0.04375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100942460317,0.026917989418,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0826884920635,0.0,0.040376984127,0.040376984127,0.0,0.0,0.0,0.040376984127,0.0137463054187,0.0,0.0,0.0908509700176,0.0,0.00534060846561,0.0,0.0,0.0,0.0,0.0826884920635,0.0,0.0,0.0444712941628,0.0220864661654,0.0,0.0,0.0,0.0,0.0,0.0411507936508,0.0,0.0
Oliver Wood,0.0,0.0,0.108928571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0635466269841,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0383333333333,0.0,0.0018630952381,0.0383333333333,0.0383333333333,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0383333333333,0.0,0.0,0.0,0.0383333333333,0.0,0.0,0.0,0.0,0.0383333333333,0.0,0.0,0.0,0.0,0.0,0.0383333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Padma Patil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09375,0.0,0.0,0.0,0.0,0.0,-0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09375,0.0,0.0,0.0,0.0,0.0,0.0,-0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pansy Parkinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parvati Patil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Penelope Clearwater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Percy Weasley,0.0,0.0215277777778,0.0,0.0,0.0,0.0,0.0,0.0826884920635,0.0,0.0,0.0,0.0,0.0242176410401,0.0,0.0,0.0295834299127,0.15,0.0,0.0,0.0,0.0238539565229,0.0,0.0,0.0,0.0,0.0,-0.0319444444444,0.0,0.0430555555556,0.0,0.136111111111,0.0,0.0243055555556,0.0,0.0719444444444,0.0200046248684,0.112018849206,0.0,0.0237541839009,0.0203217687983,0.0,0.0,0.0256467013889,0.0,0.0,0.0,0.0196498842593,0.25,0.0,0.0,0.0,0.0,-0.00432787698413,0.0,0.0,0.0,-0.0375,0.0574074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.020038765689,0.040376984127,0.0861111111111,0.0861111111111,0.0,0.0826884920635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040376984127,0.040376984127,-0.0569444444444,0.0,0.0,0.040376984127,0.0129109977324,0.0,0.15,0.0210836516403,0.0,0.0102788800705,0.0125,0.0,0.0,0.1175,0.0826884920635,0.0,0.0,0.0967923280423,0.0150628306878,0.0,0.0,-0.0666666666667,0.0,0.0,0.0247234666758,0.0,0.0
Peter Pettigrew,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00111416361416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0607142857143,0.0,0.0,0.0,0.0,0.0,0.0166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,-0.0383333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0366071428571,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petunia Dursley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040376984127,0.0,0.0,0.0,0.0,0.040376984127,0.0,0.0,0.00615981240981,0.0,0.0,0.0,0.0,0.040376984127,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0217764550265,0.0,0.0,0.0,0.0,0.0201884920635,0.026917989418,0.0,0.0,0.026917989418,0.040376984127,0.0,0.0,0.05431998557,0.0,0.0,0.0,0.0201884920635,0.0,0.0,0.0,0.0,0.0,0.040376984127,0.0,0.0,0.0708333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040376984127,0.040376984127,0.0,0.0,0.0,0.040376984127,0.0,0.0,0.0,0.0,0.0,0.040376984127,0.0,0.0,0.040376984127,0.0,0.0,0.0,0.040376984127,0.040376984127,0.0,0.0,0.026917989418,0.0,0.040376984127,0.0,0.0,0.0,0.0,0.040376984127,0.0,0.0,0.040376984127,0.040376984127,0.0,0.0,-0.00253147235906,0.0,0.0,0.040376984127,0.0,0.0
Phineas Nigellus Black,0.0,0.0496208112875,0.0,0.0496208112875,0.0,0.0,0.0,0.040376984127,0.0,0.0,0.0,0.0496208112875,0.040376984127,0.0,-0.275,-0.00915973315405,-0.0476851851852,0.0,0.0,0.0,0.040376984127,0.0,0.0,0.0,0.0,-0.0725694444444,0.0,0.255555555556,-0.00420634920635,0.0,0.0,0.0,0.0,0.0,0.0209623015873,0.040376984127,0.0420833333333,0.0,0.040376984127,0.040376984127,0.0710119047619,0.0,-0.0378477483165,0.0383333333333,0.0383333333333,0.0,-0.021363312252,0.0,0.0,0.0,-0.0802083333333,0.0,0.0625496031746,0.0,0.0,-0.101041666667,-0.00958333333333,-0.00420634920635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0544444444444,0.00416666666667,0.040376984127,0.040376984127,-0.00420634920635,0.0,0.0,0.040376984127,0.0383333333333,0.0,0.0,0.0,0.0,0.040376984127,0.0,0.040376984127,0.0,0.0,0.0,0.0,-0.0293403304537,-0.0214781746032,0.0,0.0,0.0069012345679,0.0383333333333,-0.000644841269841,0.0,-0.0237847222222,0.0,-0.00913430650038,-0.0319981678107,0.0,0.0,0.040376984127,-0.0420965608466,-0.0416666666667,0.0,0.0541666666667,0.0,0.0,0.0551587301587,0.0,0.0
Pius Thicknesse,0.0,0.0680555555556,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0861111111111,0.0,0.0,-0.0154563492063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0861111111111,0.0,0.0,0.0,0.0861111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0325,0.0861111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0861111111111,0.0861111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0569444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0861111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomona Sprout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0575520833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158854166667,0.0,0.0,0.0,0.0,0.0,0.0,0.425,0.0,-0.0595833333333,0.425,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0410714285714,0.0,0.0,0.0,-0.0168650793651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425,0.0,0.0,0.0,0.0,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reginald Cattermole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00124402218152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0269386574074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0226851851852,0.0,0.0,0.0,-0.04375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00357338570349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Regulus Arcturus Black,0.0,0.0574338624339,0.0,0.0574338624339,0.0,0.0,0.0,0.040376984127,0.0,0.0,0.0,0.0574338624339,0.040376984127,0.0,-0.275,-0.0295569493893,-0.0476851851852,0.0,0.0,0.0,0.040376984127,0.0,0.0,0.0,0.0,0.0,0.0,0.255555555556,-0.00420634920635,0.0,0.0,0.0,0.0,0.0,0.0209623015873,0.040376984127,0.0420833333333,0.0,0.040376984127,0.040376984127,0.060119047619,0.0,-0.0529891975309,0.0383333333333,0.0383333333333,0.0,-0.0389051477072,0.0,0.0,0.0,-0.0802083333333,0.0,0.0625496031746,0.0,0.0,-0.101041666667,0.00516414141414,-0.00420634920635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0544444444444,0.00416666666667,0.040376984127,0.040376984127,-0.00420634920635,0.0,0.0,0.040376984127,0.0383333333333,0.0,0.0,0.0,0.0,0.040376984127,0.0,0.040376984127,-0.0293403304537,0.0,0.0,0.0,0.0,-0.0214781746032,0.0,0.0,-0.00387345679012,0.0383333333333,-0.0837632275132,0.0,0.0,0.0,-0.0766672178131,-0.028921732336,0.0,0.0,0.040376984127,-0.0420965608466,-0.0416666666667,0.0,0.0541666666667,0.0,0.0,0.0551587301587,0.0,0.0
Remus Lupin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0159457142857,0.0,0.0,0.0,0.0,0.00504712301587,0.0,0.0,0.037927047389,0.0,0.0,0.0,0.0,0.00398242630385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0845072751323,0.00497039072039,0.0,0.0,0.00170304232804,0.00276814058957,0.0,0.0,0.0135006909014,0.0,0.0,0.0,0.0162234126984,0.0,0.0,0.0,0.015625,0.0,0.0080753968254,0.0,0.0,0.0638888888889,-0.0208333333333,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0040376984127,0.126917989418,0.0,0.0,0.0,0.0137463054187,0.0,0.0,0.0,0.0,0.0,0.0129109977324,-0.01,0.040376984127,-0.0214781746032,0.0,0.0,0.0,-0.0214781746032,0.0,0.0,0.0,0.0231532356532,0.0,-0.00137648809524,0.03125,0.0,0.0,0.009375,-0.0422123015873,0.103125,0.0,0.0159457142857,0.0205222469478,0.0,0.0,0.0,0.0,0.0,0.0172606646825,0.0625,0.0
Rita Skeeter,0.0,0.012445045695,0.0,0.0166937744795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167534955466,0.0,0.0,0.0536458333333,0.0366056740878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0604437229437,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,-0.0505263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0225,0.0,0.0,0.0,0.0,0.0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodolphus Lestrange,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0498701942898,0.0254250090188,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.15,0.15,0.0,0.0,0.0413938492063,0.0,0.0,0.0,-0.0178571428571,0.0,0.0,0.0,0.00989583333333,0.0,0.0,0.0,0.0,0.00989583333333,0.0,0.0,0.0,0.05355854463,0.05355854463,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
Ronald Weasley,0.0,0.00871467652718,0.0,0.00201273148148,0.0,0.0,0.0,0.0908509700176,0.0,0.0,0.0,0.00211866471735,0.0255654621443,0.0,0.0,0.0107737513763,-0.041875,0.0,0.0,0.0,0.0239038300796,0.0,0.0,0.0223214285714,0.0,0.0,-0.0319444444444,0.0,0.0193518518519,0.0,0.136111111111,-0.0277777777778,0.000793650793651,0.0,0.023630952381,0.025099162937,0.0308650793651,0.0,0.0281519437149,0.0262765566392,-0.00282738095238,0.0,0.00771770174821,0.0,-0.0194444444444,0.028125,0.00775663764293,0.166666666667,0.0,0.0,0.0833333333333,0.0,0.000575396825397,-0.0452083333333,0.1,0.0625,0.0317057291667,0.0321212121212,0.0631786616162,0.0,0.0,0.1,0.0,-0.01796875,-0.0155815972222,0.0991071428571,-0.025,0.0206721786872,0.0201884920635,0.0318333333333,0.139187796331,0.0,0.0908509700176,0.0,0.0,0.0,0.0,0.0,0.0210836516403,-0.0383333333333,0.026917989418,0.0069012345679,0.0861111111111,0.0,-0.01796875,-0.00387345679012,0.0231532356532,0.0,0.15,0.0,0.0,0.0300459072518,0.0166666666667,-0.0388888888889,-0.0833333333333,0.0780454545455,0.00347578347578,0.0,0.0,0.0942658730159,0.0250826719577,0.0,-0.00965277777778,-0.0666666666667,-0.0047619047619,0.0,0.0243964061568,0.0351430976431,0.028125
Rowena Ravenclaw,0.0,0.0,0.0,0.0,-0.075,0.0,-0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00915229885057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.231666666667,0.0,-0.0315711805556,0.00587835775336,0.0383333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0890625,0.0,0.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0383333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0383333333333,0.0,0.425,0.0,0.0383333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0383333333333,0.0,0.0,0.0,0.0,0.0,0.0890625,0.0,0.0,0.0,0.0,-0.165625,0.0
